round,ss.beta.mult,beta.mult,sy.mult,clone,number,exposure,fluor.,control,f,ss.f,length,scope,mm,eggs,time ,notes,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,fecundity,death.age,end.size,dead,infected,uninfected,spore yield,mult.inf,mult.uninf,mult.ed,more notes,group f,group ss f,ID
2,0.50855856,0.560295718,1.326886898,A48,8,75,261.05,398.0244,17.76005685,12.33337281,60,B,1.19692104,,0.35625,,0,0,0,0,3,0,0,4,0,0,8,0,2,6,1,0,2,,,26,21,92,1,0,1,,0,1,0,,,,77
2,0.50855856,0.560295718,1.326886898,A48,9,75,259.97,396.0737,17.72775012,12.73179411,59,B,1.176972356,,0.35625,,0,0,0,0,2,0,0,6,0,0,7,0,,,,,,,,15,16,72,1,1,0,36.375,1,0,0,,,,78
2,0.50855856,0.560295718,1.326886898,A48,10,75,252.85,394.123,18.68912067,14.89885257,56,B,1.117126304,,0.35625,,0,0,0,0,0,1,3,0,8,0,0,8,0,0,8,0,0,7,0,35,,96,0,0,1,,0,1,0,,,,79
2,0.50855856,0.560295718,1.326886898,A48,11,75,273.44,392.1723,15.18396062,12.54872778,55,B,1.09717762,,0.35625,,0,0,0,0,2,0,,,,,,,,,,,,,,2,10,,1,0,1,,0,0,1,,,,80
2,0.50855856,0.560295718,1.326886898,A48,12,75,300.32,390.2216,11.02594569,6.729703178,64,B,1.276715776,,0.35625,,0,0,0,0,0,5,0,0,8,0,0,6,0,0,5,,,,,24,19,89,1,0,1,,0,1,0,,,,81
2,0.50855856,0.560295718,1.326886898,A48,13,75,248.34,388.2709,18.81703229,15.00082294,56,B,1.117126304,,0.35625,,0,0,0,0,0,0,0,4,0,0,6,0,2,,,,,,,12,17,78,1,1,0,29.25,1,0,0,,,,82
2,0.50855856,0.560295718,1.326886898,A48,1,200,310.88,362.1993,6.43316325,4.467474479,60,B,1.19692104,,0.35625,,0,0,0,0,0,0,0,6,0,0,7,0,,,,,,,,13,16,84,1,1,0,35.625,1,0,0,,,,83
2,0.50855856,0.560295718,1.326886898,A48,2,200,229.18,359.7686,18.98750846,14.11081188,58,B,1.157023672,,0.35625,,0,0,0,0,2,0,0,4,0,0,6,0,0,5,0,0,4,0,,21,22,76,1,0,1,,0,1,0,,,,84
2,0.50855856,0.560295718,1.326886898,A48,3,200,306.7,357.3379,6.434179436,4.620927489,59,B,1.176972356,,0.35625,,0,0,0,0,2,0,7,0,0,8,0,0,7,0,3,,,,,27,19,90,1,0,1,,0,1,0,,,,85
2,0.50855856,0.560295718,1.326886898,A48,4,200,253.86,354.9072,14.10835423,10.85592046,57,B,1.137074988,,0.35625,,0,0,0,0,1,0,0,5,0,0,2,0,0,7,0,0,,,,15,20,91,1,0,1,,0,1,0,,,,86
2,0.50855856,0.560295718,1.326886898,A48,5,200,286.98,352.4765,8.655639008,6.432549798,58,B,1.157023672,,0.35625,,0,0,0,0,0,0,0,2,0,1,5,0,,,,,,,,8,16,83,1,1,0,27.625,1,0,0,,,,87
2,0.50855856,0.560295718,1.326886898,A48,6,200,240.87,350.0458,15.7392267,14.00785573,53,B,1.057280252,,0.35625,,0,0,0,0,1,0,0,4,0,0,5,0,2,4,0,,,,,16,19,86,1,0,1,,0,1,0,,,,88
2,0.50855856,0.560295718,1.326886898,A48,7,200,283.32,347.6151,8.611319255,7.116792772,55,B,1.09717762,,0.35625,,0,0,0,0,,,,,,,,,,,,,,,,0,8,68,1,0,1,,0,0,1,,,,89
2,0.50855856,0.560295718,1.326886898,A48,8,200,345.46,345.1844,-0.033604011,-0.036462686,48,B,0.957536832,,0.35625,,0,0,0,0,0,0,0,3,0,0,5,0,0,6,0,0,,,,14,20,90,1,0,1,,0,1,0,,,,90
2,0.50855856,0.560295718,1.326886898,A48,9,200,239.26,342.7537,15.13521207,11.24792811,58,B,1.157023672,,0.35625,,0,0,0,0,2,0,0,2,0,0,2,0,0,6,0,0,,,,12,20,77,1,0,1,,0,1,0,,,,91
2,0.50855856,0.560295718,1.326886898,A48,10,200,317.98,340.323,2.859228586,2.279359524,56,B,1.117126304,,0.35625,,0,0,0,,,,,,,,,,,,,,,,,0,7,,1,0,1,,0,0,1,,,,92
2,0.50855856,0.560295718,1.326886898,A48,11,200,195.99,337.8923,22.93320287,13.9973162,64,B,1.276715776,,0.35625,,0,0,0,0,4,0,0,6,0,0,1,0,1,6,,,,,,18,18,90,1,0,1,,0,1,0,,,,93
2,0.50855856,0.560295718,1.326886898,A48,12,200,312.13,335.4616,3.035272679,3.035272679,50,B,0.9974342,,0.35625,,0,0,0,,,,,,,,,,,,,,,,,0,7,,1,0,1,,0,0,1,,,,94
2,0.50855856,0.560295718,1.326886898,A48,13,200,310.95,333.0309,2.888553723,2.476469241,54,B,1.077228936,,0.35625,,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,5,14,84,1,0,1,,0,1,0,,,,95
2,0.50855856,0.560295718,1.326886898,A48,1,393,295.06,384.8924,11.19095112,8.316699706,58,B,1.157023672,,0.35625,,0,0,0,0,1,0,0,4,0,0,5,0,1,0,,,,,,11,18,81,1,1,0,39.25,1,0,0,,,,96
2,0.50855856,0.560295718,1.326886898,A48,2,393,290.2,380.8448,11.44512011,9.123979679,56,B,1.117126304,,0.35625,,0,0,0,,,,,,,,,,,,,,,,,0,7,,1,0,1,,0,0,1,,,,97
2,0.50855856,0.560295718,1.326886898,A48,3,393,289,376.7972,11.16970204,8.300908178,58,B,1.157023672,,0.35625,,0,0,0,0,0,0,4,0,0,,,,,,,,,,,4,13,81,1,0,1,,0,1,0,,,,98
2,0.50855856,0.560295718,1.326886898,A48,4,393,355.41,372.7496,2.005676964,2.005676964,50,B,0.9974342,,0.35625,,0,0,0,0,0,0,2,0,0,5,0,4,1,0,,,,,,12,18,78,1,0,1,,0,1,0,,,,99
2,0.50855856,0.560295718,1.326886898,A48,5,393,370.65,368.702,-0.221873323,-0.176876054,56,B,1.117126304,,0.35625,,0,0,0,0,2,0,0,5,0,0,2,0,,,,,,,,9,16,86,1,1,0,23.375,1,0,0,,,,100
2,0.50855856,0.560295718,1.326886898,A48,6,393,291.18,364.6544,9.474038866,8.431860864,53,B,1.057280252,,0.35625,,0,0,0,0,0,0,4,0,0,6,0,0,5,0,0,6,,,,21,20,,1,0,1,,0,1,0,,,,101
2,0.50855856,0.560295718,1.326886898,A48,7,393,309.77,360.6068,6.398235007,5.915527928,52,B,1.037331568,,0.35625,,0,0,0,0,0,2,0,0,2,0,0,7,0,0,,,,,,11,18,85,1,0,1,,0,1,0,,,,102
2,0.50855856,0.560295718,1.326886898,A48,9,393,261.87,352.5116,12.51517188,12.51517188,50,B,0.9974342,,0.35625,,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,4,0,0,3,17,,93,0,0,1,,0,1,0,,,,103
2,0.50855856,0.560295718,1.326886898,A48,10,393,279.46,348.464,9.291610752,5.852614482,63,B,1.256767092,,0.35625,,0,0,0,0,3,0,0,5,0,0,1,0,0,,,,,,,9,17,87,1,0,1,,0,1,0,,,,104
2,0.50855856,0.560295718,1.326886898,A48,11,393,304,344.4164,5.255734276,4.859221779,52,B,1.037331568,,0.35625,,0,0,0,0,0,0,4,0,0,6,0,0,5,0,0,7,0,0,,22,22,91,1,0,1,,0,1,0,,,,105
2,0.50855856,0.560295718,1.326886898,A48,12,393,280.71,340.3688,8.114005376,6.705789567,55,B,1.09717762,,0.35625,,0,0,0,0,0,0,5,0,0,0,0,,,,,,,,,5,15,86,1,1,0,34.625,1,0,0,,,,106
2,0.50855856,0.560295718,1.326886898,A48,13,393,235.16,336.3212,15.06528514,15.68646933,49,B,0.977485516,,0.35625,,0,0,0,,,,,,,,,,,,,,,,,0,7,,1,0,1,,0,0,1,,,,107
2,0.50855856,0.560295718,1.326886898,A48,14,393,327.29,332.2736,0.636298859,0.472873706,58,B,1.157023672,,0.35625,,0,0,0,0,0,0,0,2,0,0,6,0,,,,,,,,8,16,86,1,1,0,39.125,1,0,0,,,,108
2,0.50855856,0.560295718,1.326886898,Bris.10,1,0,225,387.0459,22.7510027,12.67041808,67,A,1.305489372,,0.357638889,,0,0,0,0,0,0,0,0,0,8,0,,,,,,,,,8,15,89,1,0,1,,0,1,0,,,,109
2,0.50855856,0.560295718,1.326886898,Bris.10,2,0,,,,,64,A,1.247034624,,0.357638889,,0,0,0,0,1,0,0,0,0,6,0,0,8,0,0,6,0,0,,21,22,93,1,0,1,,0,1,0,,,,110
2,0.50855856,0.560295718,1.326886898,Bris.10,3,0,213.32,381.4777,24.37901866,14.87977213,64,A,1.247034624,,0.357638889,,0,0,0,0,,,,,,,,,,,,,,,,0,8,75,1,0,1,,0,0,1,,,,111
2,0.50855856,0.560295718,1.326886898,Bris.10,4,0,270.01,378.6936,14.1875695,8.936488726,63,A,1.227549708,,0.357638889,,0,0,0,0,3,0,0,5,0,0,2,0,0,2,0,0,,,,12,20,86,1,0,1,,0,1,0,,,,112
2,0.50855856,0.560295718,1.326886898,Bris.10,5,0,238.09,375.9095,19.15478225,11.33419068,65,A,1.26651954,,0.357638889,,0,0,0,0,2,0,0,2,0,7,0,0,5,,,,,,,16,17,82,1,0,1,,0,1,0,,,,113
2,0.50855856,0.560295718,1.326886898,Bris.10,6,0,252.51,373.1254,16.37673012,11.00290925,61,A,1.188579876,,0.357638889,,0,0,0,1,0,0,0,0,0,6,0,0,7,0,0,7,0,0,7,28,,98,0,0,1,,0,1,0,,,,114
2,0.50855856,0.560295718,1.326886898,Bris.10,7,0,210.11,370.3413,23.7723229,17.07291216,59,A,1.149610044,,0.357638889,,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,,,,,7,19,83,1,0,1,,0,1,0,,,,115
2,0.50855856,0.560295718,1.326886898,Bris.10,8,0,264.28,367.5572,13.83531612,10.28189367,58,A,1.130125128,,0.357638889,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,,5,22,93,1,0,1,,0,1,0,,,,116
2,0.50855856,0.560295718,1.326886898,Bris.10,9,0,213.96,364.7731,22.37535338,14.09382299,63,A,1.227549708,,0.357638889,,0,0,0,0,0,,,,,,,,,,,,,,,0,9,,1,0,1,,0,0,1,,,,117
2,0.50855856,0.560295718,1.326886898,Bris.10,10,0,247.85,361.989,15.88711876,11.03272136,60,A,1.16909496,,0.357638889,,0,0,0,0,0,0,0,5,0,3,4,0,0,0,,,,,,12,18,83,1,0,1,,0,1,0,,,,118
2,0.50855856,0.560295718,1.326886898,Bris.10,11,0,228.12,359.2049,19.04244137,13.22391762,60,A,1.16909496,,0.357638889,,0,0,0,0,1,0,0,0,0,5,0,0,7,0,0,7,0,0,4,24,23,90,1,0,1,,0,1,0,,,,119
2,0.50855856,0.560295718,1.326886898,Bris.10,12,0,,,7.814883786,,67,A,1.305489372,,0.357638889,,0,0,0,0,0,3,3,0,7,0,0,5,0,0,7,0,,,,25,20,,1,0,1,,0,1,0,,,,120
2,0.50855856,0.560295718,1.326886898,Bris.10,13,0,276.63,353.6367,10.30044198,10.30044198,50,A,0.9742458,,0.357638889,,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,1,,,,7,20,85,1,0,1,,0,1,0,,,,121
2,0.50855856,0.560295718,1.326886898,Bris.10,14,0,200.26,350.8526,23.51882111,16.33251466,60,A,1.16909496,,0.357638889,,0,0,0,0,0,0,0,4,0,3,2,0,6,0,0,6,0,0,7,28,,92,0,0,1,,0,1,0,,,,122
2,0.50855856,0.560295718,1.326886898,Bris.10,1,75,347.71,411.6793,7.082948236,4.606495991,62,A,1.208064792,,0.357638889,,0,0,0,0,2,0,0,2,0,3,4,0,6,0,0,4,0,0,,21,22,90,1,0,1,,0,1,0,,,,123
2,0.50855856,0.560295718,1.326886898,Bris.10,2,75,,,20.06645666,,60,A,1.16909496,,0.357638889,,0,,,0,2,0,0,0,,,,,,,,,,,,2,12,78,1,0,1,,0,1,0,,,,124
2,0.50855856,0.560295718,1.326886898,Bris.10,3,75,323.78,407.7779,9.674215995,4.53847626,73,A,1.422398868,,0.357638889,,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,3,14,73,1,0,1,,0,1,0,,,,125
2,0.50855856,0.560295718,1.326886898,Bris.10,4,75,358.29,405.8272,5.22530167,3.091894479,65,A,1.26651954,,0.357638889,,0,0,0,0,2,0,0,5,0,0,10,0,1,6,0,0,1,0,,25,22,89,1,0,1,,0,1,0,,,,126
2,0.50855856,0.560295718,1.326886898,Bris.10,5,75,321.45,403.8765,9.573922244,6.648557114,60,A,1.16909496,,0.357638889,,0,0,0,0,1,0,0,4,0,5,0,0,8,0,0,4,0,0,,22,22,89,1,0,1,,0,1,0,,,,127
2,0.50855856,0.560295718,1.326886898,Bris.10,6,75,,,22.18226415,,70,A,1.36394412,,0.357638889,,0,0,0,0,0,4,4,0,6,0,0,0,0,,,,,,,14,17,88,1,0,1,,0,1,0,,,,128
2,0.50855856,0.560295718,1.326886898,Bris.10,8,75,295.24,398.0244,12.52903701,6.213567254,71,A,1.383429036,,0.357638889,,0,0,0,0,0,5,5,0,8,0,0,7,0,,,,,,,25,17,74,1,0,1,,0,1,0,,,,129
2,0.50855856,0.560295718,1.326886898,Bris.10,9,75,322.24,396.0737,8.652737521,5.4502,63,A,1.227549708,,0.357638889,,0,0,0,0,0,,,,,,,,,,,,,,,0,9,65,1,0,1,,0,0,1,,,,130
2,0.50855856,0.560295718,1.326886898,Bris.10,10,75,307.96,394.123,10.34674136,6.729150208,62,A,1.208064792,,0.357638889,,0,0,0,0,3,0,0,6,0,0,5,0,3,0,0,0,0,0,0,17,,90,0,0,1,,0,1,0,,,,131
2,0.50855856,0.560295718,1.326886898,Bris.10,11,75,299.66,392.1723,11.28454401,8.104383805,59,A,1.149610044,,0.357638889,,0,0,0,0,1,0,0,0,0,7,0,0,0,,,,,,,8,17,82,1,0,1,,0,1,0,,,,132
2,0.50855856,0.560295718,1.326886898,Bris.10,12,75,294.84,390.2216,11.75551465,7.898088318,61,A,1.188579876,,0.357638889,,0,0,0,0,,,,,,,,,,,,,,,,0,8,62,1,0,1,,0,0,1,,,,133
2,0.50855856,0.560295718,1.326886898,Bris.10,13,75,335.35,388.2709,6.145662589,3.636486739,65,A,1.26651954,,0.357638889,,0,0,0,0,3,0,0,7,0,0,4,0,0,,,,,,,14,17,85,1,0,1,,0,1,0,,,,134
2,0.50855856,0.560295718,1.326886898,Bris.10,1,200,384.04,362.1993,-2.455777441,-1.649944531,61,A,1.188579876,,0.357638889,,0,0,0,0,1,0,6,0,0,5,0,0,7,0,0,4,0,0,,23,22,89,1,0,1,,0,1,0,,,,135
2,0.50855856,0.560295718,1.326886898,Bris.10,2,200,354.76,359.7686,0.588004112,0.382416826,62,A,1.208064792,,0.357638889,,0,0,0,0,2,0,0,3,0,0,2,0,,,,,,,,7,16,95,1,0,1,,0,1,0,,,,136
2,0.50855856,0.560295718,1.326886898,Bris.10,3,200,334.01,357.3379,2.83152513,1.966336896,60,A,1.16909496,,0.357638889,,0,0,0,0,2,0,1,4,0,0,5,0,0,,,,,,,12,17,85,1,0,1,,0,1,0,,,,137
2,0.50855856,0.560295718,1.326886898,Bris.10,4,200,295.21,354.9072,7.72438562,5.36415668,60,A,1.16909496,,0.357638889,,0,0,0,0,2,0,0,6,0,0,5,0,0,0,,,,,,13,18,82,1,0,1,,0,1,0,,,,138
2,0.50855856,0.560295718,1.326886898,Bris.10,5,200,309.62,352.4765,5.437253258,3.775870318,60,A,1.16909496,,0.357638889,,0,0,0,0,0,0,4,0,0,7,0,0,5,0,0,5,,,,21,20,82,1,0,1,,0,1,0,,,,139
2,0.50855856,0.560295718,1.326886898,Bris.10,6,200,297.01,350.0458,6.890953413,4.629772516,61,A,1.188579876,,0.357638889,,0,0,0,0,1,0,0,6,0,0,0,,,,,,,,,7,15,79,1,0,1,,0,1,0,,,,140
2,0.50855856,0.560295718,1.326886898,Bris.10,7,200,330.83,347.6151,2.075746785,1.779618299,54,A,1.052185464,,0.357638889,,0,0,0,0,0,0,3,0,0,5,0,2,4,0,6,0,0,0,,20,22,86,1,0,1,,0,1,0,,,,141
2,0.50855856,0.560295718,1.326886898,Bris.10,8,200,275.21,345.1844,9.501664867,7.311222582,57,A,1.110640212,,0.357638889,,0,0,0,0,0,0,4,0,0,5,0,6,0,0,3,0,,,,18,20,87,1,0,1,,0,1,0,,,,142
2,0.50855856,0.560295718,1.326886898,Bris.10,9,200,280.55,342.7537,8.399260712,6.032218265,59,A,1.149610044,,0.357638889,,0,0,0,0,0,1,2,0,7,0,1,5,,,,,,,,16,16,82,1,0,1,,0,1,0,,,,143
2,0.50855856,0.560295718,1.326886898,Bris.10,10,200,262.95,340.323,10.81808808,5.519432691,70,A,1.36394412,,0.357638889,,0,0,0,0,0,4,0,5,2,0,7,0,0,8,0,0,8,0,0,34,,99,0,0,1,,0,1,0,,,,144
2,0.50855856,0.560295718,1.326886898,Bris.10,11,200,300.75,337.8923,4.884026364,3.507631689,59,A,1.149610044,,0.357638889,,0,0,0,0,2,1,0,4,0,0,4,0,0,6,0,4,0,0,2,23,,88,0,0,1,,0,1,0,,,,145
2,0.50855856,0.560295718,1.326886898,Bris.10,12,200,283.74,335.4616,7.023110733,4.567579821,62,A,1.208064792,,0.357638889,,0,0,0,0,1,0,0,6,0,0,5,0,0,4,0,0,,,,16,20,83,1,0,1,,0,1,0,,,,146
2,0.50855856,0.560295718,1.326886898,Bris.10,13,200,292.4,333.0309,5.457147753,2.865547024,69,A,1.344459204,,0.357638889,,0,0,0,0,0,4,0,0,6,0,0,8,0,0,1,,,,,19,19,90,1,1,0,54.5,1,0,0,,,,147
2,0.50855856,0.560295718,1.326886898,Bris.10,14,200,329.67,330.6002,0.118176587,0.13374444,47,A,0.915791052,,0.357638889,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,148
2,0.50855856,0.560295718,1.326886898,Bris.10,1,393,357.06,384.8924,3.148146726,1.518203475,72,A,1.402913952,,0.357638889,,0,0,0,0,0,0,4,0,8,1,0,7,0,,,,,,,20,17,75,1,0,1,,0,1,0,,,,149
2,0.50855856,0.560295718,1.326886898,Bris.10,2,393,346.95,380.8448,3.909443377,2.62660802,61,A,1.188579876,,0.357638889,,0,0,0,0,0,0,4,0,0,6,0,0,7,0,0,7,0,0,6,30,,96,0,0,1,,0,1,0,,,,150
2,0.50855856,0.560295718,1.326886898,Bris.10,3,393,333.33,376.7972,5.140972859,3.820580306,58,A,1.130125128,,0.357638889,,0,0,0,0,0,0,0,0,6,0,0,7,0,0,,,,,,13,18,88,1,1,0,46.125,1,0,0,,,,151
2,0.50855856,0.560295718,1.326886898,Bris.10,4,393,349.37,372.7496,2.716791295,1.658197812,64,A,1.247034624,,0.357638889,,0,0,0,0,4,0,0,5,0,0,7,0,0,,,,,,,16,17,86,1,1,0,37.25,1,0,0,,,,152
2,0.50855856,0.560295718,1.326886898,Bris.10,5,393,314.16,368.702,6.714299999,4.822105716,59,A,1.149610044,,0.357638889,,0,0,0,0,2,0,0,4,0,3,,,,,,,,,,9,14,75,1,0,1,,0,1,0,,,,153
2,0.50855856,0.560295718,1.326886898,Bris.10,7,393,340.03,360.6068,2.464258818,1.188396421,72,A,1.402913952,,0.357638889,,0,0,0,3,0,0,5,0,0,8,0,0,5,0,,,,,,21,18,86,1,1,0,51.125,1,0,0,,,,154
2,0.50855856,0.560295718,1.326886898,Bris.10,8,393,,,,,64,A,1.247034624,,0.357638889,,0,0,0,0,2,0,0,6,0,4,3,0,3,0,0,,,,,18,19,89,1,0,1,,0,1,0,,,,155
2,0.50855856,0.560295718,1.326886898,Bris.10,9,393,286.07,352.5116,8.759407878,5.885116822,61,A,1.188579876,,0.357638889,,0,0,0,0,2,0,5,0,0,0,,,,,,,,,,7,14,73,1,1,0,13,1,0,0,,,,156
2,0.50855856,0.560295718,1.326886898,Bris.10,10,393,298.7,348.464,6.463021972,4.070938506,63,A,1.227549708,,0.357638889,,0,0,0,0,1,0,0,6,0,3,3,0,0,0,,,,,,13,18,80,1,1,0,,1,0,0,,,,157
2,0.50855856,0.560295718,1.326886898,Bris.10,11,393,288.42,344.4164,7.441876912,5.530526837,58,A,1.130125128,,0.357638889,,0,0,0,0,0,0,3,0,0,,,,,,,,,,,3,13,77,1,0,1,,0,1,0,,,,158
2,0.50855856,0.560295718,1.326886898,Bris.10,12,393,268.64,340.3688,9.9258309,6.252098073,63,A,1.227549708,,0.357638889,,0,0,0,0,2,0,1,5,0,0,4,0,0,0,,,,,,12,18,77,1,0,1,,0,1,0,,,,159
2,0.50855856,0.560295718,1.326886898,Bris.10,13,393,295.91,336.3212,5.369017701,3.728484515,60,A,1.16909496,,0.357638889,,0,0,0,0,0,0,0,6,0,5,2,0,2,,,,,,,15,17,81,1,0,1,,0,1,0,,,,160
